id,name,pokedex number,supertype,subtypes,hp,types,attacks,weaknesses,retreat cost,set name,release date,artist,rarity,card image (small),card image hires,tcg player url,tcg price date,tcg market price usd (normal),tcg low price usd (normal),tcg high price usd (normal),tcg market price usd (reverse holofoil),tcg low price usd (reverse holofoil),tcg high price usd (reverse holofoil),tcg market price usd (holofoil),tcg low price usd (holofoil),tcg high price usd (holofoil),count,score
base1-78,Scoop Up,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Rare,https://images.pokemontcg.io/base1/78.png,https://images.pokemontcg.io/base1/78_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-78,2025/04/12,9.58,4.49,89.0,,,,,,,0,0
base1-79,Super Energy Removal,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Rare,https://images.pokemontcg.io/base1/79.png,https://images.pokemontcg.io/base1/79_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-79,2025/04/12,4.1,1.73,9999.0,,,,,,,0,0
base1-81,Energy Retrieval,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/81.png,https://images.pokemontcg.io/base1/81_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-81,2025/04/12,0.67,0.09,5.57,,,,,,,0,0
base1-83,Maintenance,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/83.png,https://images.pokemontcg.io/base1/83_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-83,2025/04/12,1.81,0.5,89.0,,,,,,,0,0
base1-82,Full Heal,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/82.png,https://images.pokemontcg.io/base1/82_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-82,2025/04/12,0.89,0.11,89.0,,,,,,,0,0
base1-80,Defender,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/80.png,https://images.pokemontcg.io/base1/80_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-80,2025/04/12,1.21,0.27,4321.0,,,,,,,0,0
base1-84,PlusPower,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/84.png,https://images.pokemontcg.io/base1/84_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-84,2025/04/12,0.72,0.15,89.0,,,,,,,0,0
base1-85,Pokémon Center,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/85.png,https://images.pokemontcg.io/base1/85_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-85,2025/04/12,1.37,0.25,4.99,,,,,,,0,0
base1-87,Pokédex,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/87.png,https://images.pokemontcg.io/base1/87_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-87,2025/04/12,0.59,0.09,5.74,,,,,,,0,0
base1-86,Pokémon Flute,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/86.png,https://images.pokemontcg.io/base1/86_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-86,2025/04/12,2.39,0.5,89.0,,,,,,,0,0
base1-88,Professor Oak,,Trainer,,,,,,0,Base,1999/01/09,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base1/88.png,https://images.pokemontcg.io/base1/88_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-88,2025/04/12,1.81,0.29,4.49,,,,,,,0,0
base1-89,Revive,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/89.png,https://images.pokemontcg.io/base1/89_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-89,2025/04/12,1.71,0.4,89.0,,,,,,,0,0
base1-90,Super Potion,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/90.png,https://images.pokemontcg.io/base1/90_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-90,2025/04/12,0.28,0.04,28.99,,,,,,,0,0
base1-91,Bill,,Trainer,,,,,,0,Base,1999/01/09,Ken Sugimori,Common,https://images.pokemontcg.io/base1/91.png,https://images.pokemontcg.io/base1/91_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-91,2025/04/12,0.45,0.06,15.0,,,,,,,0,0
base1-92,Energy Removal,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base1/92.png,https://images.pokemontcg.io/base1/92_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-92,2025/04/12,0.47,0.1,89.0,,,,,,,0,0
base1-95,Switch,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base1/95.png,https://images.pokemontcg.io/base1/95_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-95,2025/04/12,0.3,0.08,89.0,,,,,,,0,0
base1-93,Gust of Wind,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base1/93.png,https://images.pokemontcg.io/base1/93_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-93,2025/04/12,0.3,0.08,19.99,,,,,,,0,0
base1-94,Potion,,Trainer,,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base1/94.png,https://images.pokemontcg.io/base1/94_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-94,2025/04/12,0.21,0.01,25.0,,,,,,,0,0
base1-96,Double Colorless Energy,,Energy,Special,,,,,0,Base,1999/01/09,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base1/96.png,https://images.pokemontcg.io/base1/96_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-96,2025/04/12,5.39,2.39,13.23,,,,,,,0,0
base1-98,Fire Energy,,Energy,Basic,,,,,0,Base,1999/01/09,Keiji Kinebuchi,,https://images.pokemontcg.io/base1/98.png,https://images.pokemontcg.io/base1/98_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-98,2025/04/12,0.41,0.09,2.0,,,,,,,0,0
base1-99,Grass Energy,,Energy,Basic,,,,,0,Base,1999/01/09,Keiji Kinebuchi,,https://images.pokemontcg.io/base1/99.png,https://images.pokemontcg.io/base1/99_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-99,2025/04/12,0.39,0.03,19.99,,,,,,,0,0
base1-97,Fighting Energy,,Energy,Basic,,,,,0,Base,1999/01/09,Keiji Kinebuchi,,https://images.pokemontcg.io/base1/97.png,https://images.pokemontcg.io/base1/97_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-97,2025/04/12,0.35,0.07,12.99,,,,,,,0,0
base1-100,Lightning Energy,,Energy,Basic,,,,,0,Base,1999/01/09,Keiji Kinebuchi,,https://images.pokemontcg.io/base1/100.png,https://images.pokemontcg.io/base1/100_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-100,2025/04/12,0.45,0.14,5.57,,,,,,,0,0
base1-101,Psychic Energy,,Energy,Basic,,,,,0,Base,1999/01/09,Keiji Kinebuchi,,https://images.pokemontcg.io/base1/101.png,https://images.pokemontcg.io/base1/101_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-101,2025/04/12,0.63,0.09,9.99,,,,,,,0,0
base1-102,Water Energy,,Energy,Basic,,,,,0,Base,1999/01/09,Keiji Kinebuchi,,https://images.pokemontcg.io/base1/102.png,https://images.pokemontcg.io/base1/102_hires.png,https://prices.pokemontcg.io/tcgplayer/base1-102,2025/04/12,0.38,0.08,5.57,,,,,,,0,0
gym1-2,Brock's Rhydon,112.0,Pokémon,Stage 1,80,Fighting,Lariat (70),Grass ×2,3,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/2.png,https://images.pokemontcg.io/gym1/2_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-2,2025/04/12,,,,,,,,,,0,0
gym1-1,Blaine's Moltres,146.0,Pokémon,Basic,90,Fire,Phoenix Flame (90),,3,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/1.png,https://images.pokemontcg.io/gym1/1_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-1,2025/04/12,,,,,,,,,,0,0
gym1-3,Erika's Clefable,36.0,Pokémon,Stage 1,70,Colorless,"Fairy Power (), Moon Impact (30)",Fighting ×2,2,Gym Heroes,2000/08/14,Atsuko Nishida,Rare Holo,https://images.pokemontcg.io/gym1/3.png,https://images.pokemontcg.io/gym1/3_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-3,2025/04/12,,,,,,,,,,0,0
gym1-5,Erika's Vileplume,45.0,Pokémon,Stage 2,80,Grass,Mega Drain (30),Fire ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/5.png,https://images.pokemontcg.io/gym1/5_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-5,2025/04/12,,,,,,,,,,0,0
gym1-4,Erika's Dragonair,148.0,Pokémon,Stage 1,80,Colorless,"Blizzard (30), Take Away ()",,2,Gym Heroes,2000/08/14,Atsuko Nishida,Rare Holo,https://images.pokemontcg.io/gym1/4.png,https://images.pokemontcg.io/gym1/4_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-4,2025/04/12,,,,,,,,,,0,0
gym1-7,Lt. Surge's Fearow,22.0,Pokémon,Stage 1,70,Colorless,"Repeating Drill (10×), Clutch (30)",Lightning ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/7.png,https://images.pokemontcg.io/gym1/7_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-7,2025/04/12,,,,,,,,,,0,0
gym1-6,Lt. Surge's Electabuzz,125.0,Pokémon,Basic,70,Lightning,"Charge (), Discharge (30×)",Fighting ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/6.png,https://images.pokemontcg.io/gym1/6_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-6,2025/04/12,,,,,,,,,,0,0
gym1-9,Misty's Seadra,117.0,Pokémon,Stage 1,70,Water,"Tail Snap (20), Knockout Needle (30+)",Lightning ×2,1,Gym Heroes,2000/08/14,Atsuko Nishida,Rare Holo,https://images.pokemontcg.io/gym1/9.png,https://images.pokemontcg.io/gym1/9_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-9,2025/04/12,,,,,,,,,,0,0
gym1-11,Rocket's Hitmonchan,107.0,Pokémon,Basic,60,Fighting,"Crosscounter (), Magnum Punch (50)",Psychic ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/11.png,https://images.pokemontcg.io/gym1/11_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-11,2025/04/12,,,,,,,,,,0,0
gym1-12,Rocket's Moltres,146.0,Pokémon,Basic,60,Fire,Fire Wall (40),,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/12.png,https://images.pokemontcg.io/gym1/12_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-12,2025/04/12,,,,,,,,,,0,0
gym1-8,Lt. Surge's Magneton,82.0,Pokémon,Stage 1,70,Lightning,Mega Shock (50),Fighting ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/8.png,https://images.pokemontcg.io/gym1/8_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-8,2025/04/12,,,,,,,,,,0,0
gym1-10,Misty's Tentacruel,73.0,Pokémon,Stage 1,70,Water,Jellyfish Poison (30),Lightning ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/10.png,https://images.pokemontcg.io/gym1/10_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-10,2025/04/12,,,,,,,,,,0,0
gym1-13,Rocket's Scyther,123.0,Pokémon,Basic,60,Grass,"Shadow Images (), Blinding Scythe (40)",Fire ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/13.png,https://images.pokemontcg.io/gym1/13_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-13,2025/04/12,,,,,,,,,,0,0
gym1-14,Sabrina's Gengar,94.0,Pokémon,Stage 2,80,Psychic,"Pain Amplifier (), Call of the Night (40)",,1,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/14.png,https://images.pokemontcg.io/gym1/14_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-14,2025/04/12,,,,,,,,,,0,0
gym1-16,Erika,,Trainer,,,,,,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/16.png,https://images.pokemontcg.io/gym1/16_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-16,2025/04/12,,,,,,,,,,0,0
gym1-15,Brock,,Trainer,,,,,,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/15.png,https://images.pokemontcg.io/gym1/15_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-15,2025/04/12,,,,,,,,,,0,0
gym1-17,Lt. Surge,,Trainer,,,,,,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/17.png,https://images.pokemontcg.io/gym1/17_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-17,2025/04/12,,,,,,,,,,0,0
gym1-18,Misty,,Trainer,,,,,,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/18.png,https://images.pokemontcg.io/gym1/18_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-18,2025/04/12,,,,,,,,,,0,0
gym1-19,The Rocket's Trap,,Trainer,,,,,,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/gym1/19.png,https://images.pokemontcg.io/gym1/19_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-19,2025/04/12,,,,,,,,,,0,0
gym1-23,Brock's Sandslash,28.0,Pokémon,Stage 1,60,Fighting,"Needles (10), Sandstorm (20)",Grass ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/23.png,https://images.pokemontcg.io/gym1/23_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-23,2025/04/12,,,,,,,,,,0,0
gym1-20,Brock's Golem,76.0,Pokémon,Stage 2,90,Fighting,"Rock Slide (20), Fissure (50)",Grass ×2,4,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/20.png,https://images.pokemontcg.io/gym1/20_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-20,2025/04/12,,,,,,,,,,0,0
gym1-21,Brock's Onix,95.0,Pokémon,Basic,70,Fighting,"Bind (20), Tunneling ()",Grass ×2,2,Gym Heroes,2000/08/14,Benimaru Itoh,Rare,https://images.pokemontcg.io/gym1/21.png,https://images.pokemontcg.io/gym1/21_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-21,2025/04/12,,,,,,,,,,0,0
gym1-22,Brock's Rhyhorn,111.0,Pokémon,Basic,60,Fighting,"Horn Toss (20), Take Down (40)",Grass ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/22.png,https://images.pokemontcg.io/gym1/22_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-22,2025/04/12,,,,,,,,,,0,0
gym1-25,Erika's Clefairy,35.0,Pokémon,Basic,50,Colorless,"Moonwatching (), Comet Slap (10×)",Fighting ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/25.png,https://images.pokemontcg.io/gym1/25_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-25,2025/04/12,,,,,,,,,,0,0
gym1-24,Brock's Zubat,41.0,Pokémon,Basic,30,Grass,"Alert (), Wing Attack (20)",Psychic ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/24.png,https://images.pokemontcg.io/gym1/24_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-24,2025/04/12,,,,,,,,,,0,0
gym1-26,Erika's Victreebel,71.0,Pokémon,Stage 2,80,Grass,Razor Leaf (50),Fire ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/26.png,https://images.pokemontcg.io/gym1/26_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-26,2025/04/12,,,,,,,,,,0,0
gym1-30,Misty's Goldeen,118.0,Pokémon,Basic,30,Water,Horn Hazard (30),Lightning ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/30.png,https://images.pokemontcg.io/gym1/30_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-30,2025/04/12,,,,,,,,,,0,0
gym1-28,Lt. Surge's Raichu,26.0,Pokémon,Stage 1,70,Lightning,"Mega Punch (30), Thunderbolt (100)",Fighting ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/28.png,https://images.pokemontcg.io/gym1/28_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-28,2025/04/12,,,,,,,,,,0,0
gym1-29,Misty's Cloyster,91.0,Pokémon,Stage 1,70,Water,Triple Cannon (20×),Lightning ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/29.png,https://images.pokemontcg.io/gym1/29_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-29,2025/04/12,,,,,,,,,,0,0
gym1-27,Lt. Surge's Electabuzz,125.0,Pokémon,Basic,60,Lightning,"Charge (), Electric Current (20)",Fighting ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/27.png,https://images.pokemontcg.io/gym1/27_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-27,2025/04/12,,,,,,,,,,0,0
gym1-34,Sabrina's Venomoth,49.0,Pokémon,Stage 1,60,Grass,"Healing Pollen (), Sonic Distortion (10)",Fire ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/34.png,https://images.pokemontcg.io/gym1/34_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-34,2025/04/12,,,,,,,,,,0,0
gym1-33,Rocket's Snorlax,143.0,Pokémon,Basic,90,Colorless,Collapse (20),Fighting ×2,4,Gym Heroes,2000/08/14,Shin-ichi Yoshida,Rare,https://images.pokemontcg.io/gym1/33.png,https://images.pokemontcg.io/gym1/33_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-33,2025/04/12,,,,,,,,,,0,0
gym1-31,Misty's Poliwrath,62.0,Pokémon,Stage 2,90,Water,Water Ring (30),Grass ×2,3,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/31.png,https://images.pokemontcg.io/gym1/31_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-31,2025/04/12,,,,,,,,,,0,0
gym1-32,Misty's Tentacool,72.0,Pokémon,Basic,40,Water,"Mysterious Light (), Jellyfish Pod ()",Lightning ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Rare,https://images.pokemontcg.io/gym1/32.png,https://images.pokemontcg.io/gym1/32_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-32,2025/04/12,,,,,,,,,,0,0
gym1-36,Blaine's Kangaskhan,115.0,Pokémon,Basic,80,Colorless,"Child's Punch (10), One-Two Punch (30+)",Fighting ×2,3,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/36.png,https://images.pokemontcg.io/gym1/36_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-36,2025/04/12,,,,,,,,,,0,0
gym1-35,Blaine's Growlithe,58.0,Pokémon,Basic,50,Fire,"Shake (10), Fire Tackle (30)",Water ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/35.png,https://images.pokemontcg.io/gym1/35_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-35,2025/04/12,,,,,,,,,,0,0
gym1-38,Brock's Geodude,74.0,Pokémon,Basic,50,Fighting,"Tackle (10), Lucky Shot ()",Grass ×2,1,Gym Heroes,2000/08/14,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/gym1/38.png,https://images.pokemontcg.io/gym1/38_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-38,2025/04/12,,,,,,,,,,0,0
gym1-37,Blaine's Magmar,126.0,Pokémon,Basic,60,Fire,"Firebreathing (10+), Lava Burst (20×)",Water ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/37.png,https://images.pokemontcg.io/gym1/37_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-37,2025/04/12,,,,,,,,,,0,0
gym1-39,Brock's Golbat,42.0,Pokémon,Stage 1,70,Grass,"Dive (20), Spiral Dive ()",Psychic ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/39.png,https://images.pokemontcg.io/gym1/39_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-39,2025/04/12,,,,,,,,,,0,0
gym1-40,Brock's Graveler,75.0,Pokémon,Stage 1,70,Fighting,Rock Toss (20×),Grass ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/40.png,https://images.pokemontcg.io/gym1/40_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-40,2025/04/12,,,,,,,,,,0,0
gym1-42,Erika's Dratini,147.0,Pokémon,Basic,40,Colorless,Tail Strike (10+),,1,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/42.png,https://images.pokemontcg.io/gym1/42_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-42,2025/04/12,,,,,,,,,,0,0
gym1-41,Brock's Lickitung,108.0,Pokémon,Basic,80,Colorless,"Tongue Slap (20), Slam (30×)",Fighting ×2,3,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/41.png,https://images.pokemontcg.io/gym1/41_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-41,2025/04/12,,,,,,,,,,0,0
gym1-43,Erika's Exeggcute,102.0,Pokémon,Basic,50,Grass,"Deflector (), Egg Bomb (40)",Fire ×2,1,Gym Heroes,2000/08/14,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/gym1/43.png,https://images.pokemontcg.io/gym1/43_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-43,2025/04/12,,,,,,,,,,0,0
gym1-47,Erika's Oddish,43.0,Pokémon,Basic,40,Grass,Poisonpowder (20),Fire ×2,1,Gym Heroes,2000/08/14,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/gym1/47.png,https://images.pokemontcg.io/gym1/47_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-47,2025/04/12,,,,,,,,,,0,0
gym1-44,Erika's Exeggutor,103.0,Pokémon,Stage 1,70,Grass,"Psychic Exchange (), Stomp (30+)",Fire ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/44.png,https://images.pokemontcg.io/gym1/44_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-44,2025/04/12,,,,,,,,,,0,0
gym1-45,Erika's Gloom,44.0,Pokémon,Stage 1,60,Grass,"Healing Pollen (), Magic Pollen (30)",Fire ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/45.png,https://images.pokemontcg.io/gym1/45_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-45,2025/04/12,,,,,,,,,,0,0
gym1-46,Erika's Gloom,44.0,Pokémon,Stage 1,70,Grass,"Dream Dance (10), Vile Smell (30)",Fire ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/46.png,https://images.pokemontcg.io/gym1/46_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-46,2025/04/12,,,,,,,,,,0,0
gym1-48,Erika's Weepinbell,70.0,Pokémon,Stage 1,60,Grass,"Drool (10), Flytrap (20)",Fire ×2,1,Gym Heroes,2000/08/14,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/gym1/48.png,https://images.pokemontcg.io/gym1/48_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-48,2025/04/12,,,,,,,,,,0,0
gym1-49,Erika's Weepinbell,70.0,Pokémon,Stage 1,70,Grass,"Sleep Poison (), Vine Whip (40)",Fire ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/49.png,https://images.pokemontcg.io/gym1/49_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-49,2025/04/12,,,,,,,,,,0,0
gym1-52,Lt. Surge's Spearow,21.0,Pokémon,Basic,30,Colorless,Drill Peck (20),Lightning ×2,0,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/52.png,https://images.pokemontcg.io/gym1/52_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-52,2025/04/12,,,,,,,,,,0,0
gym1-55,Misty's Seaking,119.0,Pokémon,Stage 1,70,Water,"Horn Attack (10), Mud Splash (30)",Lightning ×2,1,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/55.png,https://images.pokemontcg.io/gym1/55_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-55,2025/04/12,,,,,,,,,,0,0
gym1-56,Misty's Starmie,121.0,Pokémon,Stage 1,80,Water,"Water Gun (10+), Bubblebeam (30)",Lightning ×2,2,Gym Heroes,2000/08/14,Ken Sugimori,Uncommon,https://images.pokemontcg.io/gym1/56.png,https://images.pokemontcg.io/gym1/56_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-56,2025/04/12,,,,,,,,,,0,0
gym1-50,Lt. Surge's Magnemite,81.0,Pokémon,Basic,30,Lightning,"Removal Pulse (10), Confusion Pulse (20)",Fighting ×2,0,Gym Heroes,2000/08/14,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/gym1/50.png,https://images.pokemontcg.io/gym1/50_hires.png,https://prices.pokemontcg.io/tcgplayer/gym1-50,2025/04/12,,,,,,,,,,0,0
